Timestamp	Min	Average	Max
1356004800	224280	295269	82661
1356005100	232527	297309	103326
1356005400	246214	304066	130880
1356005700	255615	318177	130880
1356006000	261201	323114	137768
1356006300	259256	323641	130880
1356006600	258048	321828	130880
1356006900	243951	297224	137768
1356007200	247981	303273	137768
1356007500	228129	276922	130880
1356007800	246142	300512	137768
1356008100	248345	303819	137768
1356008400	270568	337174	137768
1356008700	263748	316598	158433
1356009000	261296	316364	151545
1356009300	271014	330950	151545
1356009600	270419	333503	144657
1356009900	280684	345464	151545
1356010200	269605	332281	144657
1356010500	271728	332022	151545
1356010800	269915	336193	137768
1356011100	270222	336654	137768
1356011400	251676	305371	144657
1356011700	225511	262655	151545
1356012000	266551	324251	151545
1356012300	258134	308172	158433
1356012600	265090	318612	158433
1356012900	272722	336959	144657
1356013200	276269	338837	151545
1356013500	272064	335972	144657
1356013800	271340	327993	158433
1356014100	271020	327513	158433
1356014400	268414	323602	158433
1356014700	263661	316468	158433
1356015000	254498	309607	144657
1356015300	265231	329163	137768
1356015600	269099	338414	130880
1356015900	263777	333873	123991
1356016200	274392	339467	144657
1356016500	277186	347107	137768
1356016800	273726	338466	144657
1356017100	269282	328351	151545
1356017400	273823	335166	151545
1356017700	260789	315604	151545
1356018000	244678	291423	151545
1356018300	273100	334081	151545
1356018600	267503	325681	151545
1356018900	264183	320698	151545
1356019200	283683	349966	151545
1356019500	280528	345230	151545
1356019800	269847	332645	144657
1356020100	250550	303682	144657
1356020400	269650	335796	137768
1356020700	264939	325278	144657
1356021000	274955	340312	144657
1356021300	262731	321964	144657
1356021600	262554	321698	144657
1356021900	262025	314012	158433
1356022200	266252	323803	151545
1356022500	274373	335991	151545
1356022800	261536	320171	144657
1356023100	255256	317638	130880
1356023400	279065	336141	165322
1356023700	276585	339311	151545
1356024000	248867	301155	144657
1356024300	240032	287895	144657
1356024600	284581	347867	158433
1356024900	280222	341325	158433
1356025200	266774	328032	144657
1356025500	259885	321139	137768
1356025800	257141	317020	137768
1356026100	245560	303085	130880
1356026400	258357	325739	123991
1356026700	261439	330365	123991
1356027000	258134	315065	144657
1356027300	243135	292553	144657
1356027600	261679	320386	144657
1356027900	270706	323595	165322
1356028200	269029	324524	158433
1356028500	276868	336290	158433
1356028800	280753	338674	165322
1356029100	270522	326766	158433
1356029400	266695	321022	158433
1356029700	254591	306300	151545
1356030000	277628	340877	151545
1356030300	268366	323530	158433
1356030600	252972	303871	151545
1356030900	229379	271906	144657
1356031200	247799	296107	151545
1356031500	253942	305326	151545
1356031800	269951	325908	158433
1356032100	256311	305436	158433
1356032400	246247	290331	158433
1356032700	269131	328123	151545
1356033000	270918	330807	151545
1356033300	282160	347679	151545
1356033600	279519	343716	151545
1356033900	275221	344158	137768
1356034200	272666	343768	130880
1356034500	275641	344788	137768
1356034800	284534	354689	144657
1356035100	239906	280813	158433
1356035400	254032	305462	151545
1356035700	273836	335186	151545
1356036000	271546	331749	151545
1356036300	268029	329917	144657
1356036600	272663	340318	137768
1356036900	267075	331931	137768
1356037200	268802	334523	137768
1356037500	276007	341890	144657
1356037800	265052	332340	130880
1356038100	268004	336771	130880
1356038400	262751	332333	123991
1356038700	264097	334354	123991
1356039000	268785	341390	123991
1356039300	253530	328832	103326
1356039600	250954	324966	103326
1356039900	249247	325850	96438
1356040200	210123	277467	75772
1356040500	249872	330235	89549
1356040800	255487	345555	75772
1356041100	249628	340208	68884
1356041400	244938	336615	61995
1356041700	233423	329670	41330
1356042000	237695	336082	41330
1356042300	232721	335510	27553
1356042600	240361	346977	27553
1356042900	231947	334347	27553
1356043200	243747	352058	27553
1356043500	232609	335341	27553
1356043800	234630	338375	27553
1356044100	237487	342663	27553
1356044400	240435	347088	27553
1356044700	238877	344749	27553
1356045000	241453	348615	27553
1356045300	241253	348316	27553
1356045600	213672	306918	27553
1356045900	217775	313077	27553
1356046200	239838	346191	27553
1356046500	234187	341156	20665
1356046800	237708	342995	27553
1356047100	240604	347341	27553
1356047400	235566	339779	27553
1356047700	232973	335887	27553
1356048000	232430	338518	20665
1356048300	240485	343716	34442
1356048600	232103	334581	27553
1356048900	233434	340026	20665
1356049200	238505	344190	27553
1356049500	243889	352272	27553
1356049800	211384	306931	20665
1356050100	230051	331502	27553
1356050400	203542	291715	27553
1356050700	213775	307074	27553
1356051000	256927	371841	27553
1356051300	240944	351298	20665
1356051600	238357	343969	27553
1356051900	240217	350206	20665
1356052200	245933	355339	27553
1356052500	240292	346873	27553
1356052800	241422	348569	27553
1356053100	239734	346035	27553
1356053400	238353	343963	27553
1356053700	240686	347465	27553
1356054000	230581	335744	20665
1356054300	238011	343450	27553
1356054600	235062	342469	20665
1356054900	233843	337193	27553
1356055200	195682	279917	27553
1356055500	232544	335244	27553
1356055800	235929	340325	27553
1356056100	230406	332035	27553
1356056400	233618	336855	27553
1356056700	230837	336128	20665
1356057000	237968	343385	27553
1356057300	223608	325278	20665
1356057600	232756	335562	27553
1356057900	235726	340019	27553
1356058200	235462	339623	27553
1356058500	239751	346061	27553
1356058800	239227	345275	27553
1356059100	236693	344918	20665
1356059400	239872	346243	27553
1356059700	206540	299661	20665
1356060000	218424	314051	27553
1356060300	239301	345386	27553
1356060600	236314	340903	27553
1356060900	231830	334172	27553
1356061200	229982	331398	27553
1356061500	225712	328435	20665
1356061800	230133	331625	27553
1356062100	228746	332990	20665
1356062400	229592	330813	27553
1356062700	228846	333139	20665
1356063000	237033	341981	27553
1356063300	234999	338928	27553
1356063600	229002	333373	20665
1356063900	228834	329676	27553
1356064200	225251	324297	27553
1356064500	206949	296828	27553
1356064800	218072	316968	20665
1356065100	230670	332431	27553
1356065400	226002	328871	20665
1356065700	225331	327864	20665
1356066000	229722	331008	27553
1356066300	230540	332236	27553
1356066600	228934	329826	27553
1356066900	220929	321256	20665
1356067200	216900	311764	27553
1356067500	207990	301837	20665
1356067800	215113	309081	27553
1356068100	213414	309978	20665
1356068400	210027	301447	27553
1356068700	206897	296750	27553
1356069000	206490	296139	27553
1356069300	208086	301980	20665
1356069600	172662	245366	27553
1356069900	193918	280716	20665
1356070200	202620	290331	27553
1356070500	213953	307340	27553
1356070800	211661	307346	20665
1356071100	213611	306827	27553
1356071400	210377	301974	27553
1356071700	211131	303104	27553
1356072000	210185	305131	20665
1356072300	211905	304267	27553
1356072600	208800	303052	20665
1356072900	211053	302987	27553
1356073200	165587	238194	20665
1356073500	200911	287765	27553
1356073800	206495	296146	27553
1356074100	193340	276402	27553
1356074400	199590	285783	27553
1356074700	199922	289727	20665
1356075000	211743	307470	20665
1356075300	213909	307275	27553
1356075600	203640	295308	20665
1356075900	209676	300921	27553
1356076200	208391	298992	27553
1356076500	204707	293463	27553
1356076800	204419	296477	20665
1356077100	206486	296133	27553
1356077400	192724	278923	20665
1356077700	181151	258107	27553
1356078000	198900	288194	20665
1356078300	207767	298056	27553
1356078600	199088	285030	27553
1356078900	205460	294593	27553
1356079200	208112	302019	20665
1356079500	204607	293313	27553
1356079800	200753	290974	20665
1356080100	201517	288675	27553
1356080400	205103	297504	20665
1356080700	204231	292748	27553
1356081000	207352	297432	27553
1356081300	203538	291709	27553
1356081600	198693	287882	20665
1356081900	199210	285212	27553
1356082200	199463	289038	20665
1356082500	178560	257665	20665
1356082800	195046	278962	27553
1356083100	192799	275590	27553
1356083400	194812	278611	27553
1356083700	193180	276162	27553
1356084000	195719	283419	20665
1356084300	202731	293943	20665
1356084600	200413	287018	27553
1356084900	203592	295236	20665
1356085200	212286	304839	27553
1356085500	205676	294918	27553
1356085800	203489	295080	20665
1356086100	209728	300999	27553
1356086400	207828	298147	27553
1356086700	195243	282704	20665
1356087000	199957	289779	20665
1356087300	202941	290812	27553
1356087600	169159	243554	20665
1356087900	214429	308055	27553
1356088200	206161	295646	27553
1356088500	208269	298810	27553
1356088800	208995	303344	20665
1356089100	212992	305898	27553
1356089400	205605	298257	20665
1356089700	205932	295301	27553
1356090000	205806	295113	27553
1356090300	204785	293580	27553
1356090600	205321	294385	27553
1356090900	203750	292027	27553
1356091200	204863	293697	27553
1356091500	203454	295028	20665
1356091800	208226	298745	27553
1356092100	210875	302721	27553
1356092400	188293	268827	27553
1356092700	209600	297361	34442
1356093000	215762	310056	27553
1356093300	217476	312628	27553
1356093600	217312	312382	27553
1356093900	223051	320996	27553
1356094200	209901	301259	27553
1356094500	212832	305657	27553
1356094800	198461	284088	27553
1356095100	225951	318456	41330
1356095400	212102	294223	48219
1356095700	209296	283120	61995
1356096000	209760	283815	61995
1356096300	209171	282931	61995
1356096600	221904	305488	55107
1356096900	181472	241358	61995
1356097200	200252	266098	68884
1356097500	246258	338596	61995
1356097800	241566	331554	61995
1356098100	244912	336576	61995
1356098400	244990	336693	61995
1356098700	249596	343605	61995
1356099000	247851	340987	61995
1356099300	249589	340149	68884
1356099600	245423	337342	61995
1356099900	251169	342520	68884
1356100200	248314	341682	61995
1356100500	247358	340247	61995
1356100800	247968	341163	61995
1356101100	243133	333906	61995
1356101400	236783	324375	61995
1356101700	200951	270594	61995
1356102000	241614	331625	61995
1356102300	241040	327318	68884
1356102600	244202	335510	61995
1356102900	247869	341013	61995
1356103200	251067	345814	61995
1356103500	250626	345152	61995
1356103800	248522	341994	61995
1356104100	248362	341754	61995
1356104400	250204	341072	68884
1356104700	246401	338811	61995
1356105000	248200	344957	55107
1356105300	245462	337401	61995
1356105600	242605	333113	61995
1356105900	240090	329338	61995
1356106200	226600	305644	68884
1356106500	241640	331664	61995
1356106800	252154	347445	61995
1356107100	253492	349453	61995
1356107400	249903	344067	61995
1356107700	244843	336472	61995
1356108000	247972	341169	61995
1356108300	253559	346107	68884
1356108600	246622	339142	61995
1356108900	249968	344164	61995
1356109200	249881	344034	61995
1356109500	241921	332087	61995
1356109800	240436	329858	61995
1356110100	248176	341474	61995
1356110400	195306	262122	61995
1356110700	238772	323913	68884
1356111000	242107	332366	61995
1356111300	243443	337817	55107
1356111600	242568	329611	68884
1356111900	244103	335361	61995
1356112200	238015	329670	55107
1356112500	246105	334919	68884
1356112800	245401	337310	61995
1356113100	233808	330248	41330
1356113400	237258	335426	41330
1356113700	235180	332307	41330
1356114000	235392	332626	41330
1356114300	209654	293995	41330
1356114600	227293	320470	41330
1356114900	240167	339792	41330
1356115200	242699	343592	41330
1356115500	233310	329501	41330
1356115800	238396	337135	41330
1356116100	238149	336764	41330
1356116400	237167	335289	41330
1356116700	238872	337849	41330
1356117000	244863	346841	41330
1356117300	240305	340000	41330
1356117600	243328	341091	48219
1356117900	236200	337284	34442
1356118200	236478	334256	41330
1356118500	234500	331287	41330
1356118800	230462	325226	41330
1356119100	199822	282684	34442
1356119400	215587	299453	48219
1356119700	219705	309081	41330
1356120000	220207	309835	41330
1356120300	233072	329143	41330
1356120600	233776	333646	34442
1356120900	236392	334127	41330
1356121200	240032	339590	41330
1356121500	232317	331456	34442
1356121800	229334	326980	34442
1356122100	225080	320594	34442
1356122400	223952	322348	27553
1356122700	229590	327363	34442
1356123000	231756	334062	27553
1356123300	232508	338635	20665
1356123600	229990	331411	27553
1356123900	219712	319431	20665
1356124200	174465	251519	20665
1356124500	231687	333958	27553
1356124800	232681	338895	20665
1356125100	227872	331677	20665
1356125400	228361	332411	20665
1356125700	235823	343612	20665
1356126000	229175	333633	20665
1356126300	234278	341293	20665
1356126600	229590	334256	20665
1356126900	226718	333392	13776
1356127200	229114	333542	20665
1356127500	230648	332398	27553
1356127800	231564	337219	20665
1356128100	230188	335153	20665
1356128400	232577	338739	20665
1356128700	232733	338973	20665
1356129000	199002	291793	13776
1356129300	210527	305644	20665
1356129600	225110	327532	20665
1356129900	233023	339408	20665
1356130200	232884	339201	20665
1356130500	230629	335816	20665
1356130800	232265	338272	20665
1356131100	222167	323114	20665
1356131400	224837	327123	20665
1356131700	229101	333522	20665
1356132000	227071	330475	20665
1356132300	229287	333802	20665
1356132600	224876	327181	20665
1356132900	227551	331196	20665
1356133200	232425	338512	20665
1356133500	234929	338824	27553
1356133800	225117	330989	13776
1356134100	200987	291325	20665
1356134400	230858	336160	20665
1356134700	225716	328442	20665
1356135000	227579	334685	13776
1356135300	223947	322341	27553
1356135600	226313	329338	20665
1356135900	226218	329195	20665
1356136200	233724	340461	20665
1356136500	237049	345451	20665
1356136800	224930	330709	13776
1356137100	233031	339421	20665
1356137400	229642	334334	20665
1356137700	222322	323348	20665
1356138000	234068	337531	27553
1356138300	233157	339610	20665
1356138600	232456	338557	20665
1356138900	222959	324303	20665
1356139200	179153	258555	20665
1356139500	221513	322133	20665
1356139800	222775	327474	13776
1356140100	227967	331820	20665
1356140400	217427	316000	20665
1356140700	216437	311069	27553
1356141000	225352	327896	20665
1356141300	225171	327623	20665
1356141600	226329	332808	13776
1356141900	229357	333906	20665
1356142200	226474	329579	20665
1356142500	230629	335816	20665
1356142800	221418	321990	20665
1356143100	229339	333880	20665
1356143400	210429	302052	27553
1356143700	222794	324056	20665
1356144000	183025	267813	13776
1356144300	229733	334471	20665
1356144600	226556	329702	20665
1356144900	234213	341195	20665
1356145200	230231	335218	20665
1356145500	228209	332184	20665
1356145800	224327	326356	20665
1356146100	225898	328715	20665
1356146400	225140	327578	20665
1356146700	222535	323667	20665
1356147000	227599	331268	20665
1356147300	214711	315370	13776
1356147600	214622	311790	20665
1356147900	216303	310868	27553
1356148200	218513	317631	20665
1356148500	223171	324622	20665
1356148800	171944	251181	13776
1356149100	214908	312219	20665
1356149400	217081	315481	20665
1356149700	218346	320827	13776
1356150000	219957	316351	27553
1356150300	223166	324615	20665
1356150600	223370	324920	20665
1356150900	219717	319437	20665
1356151200	220840	324570	13776
1356151500	219600	319262	20665
1356151800	221743	322478	20665
1356152100	220080	319983	20665
1356152400	217890	316695	20665
1356152700	215868	313661	20665
1356153000	211025	306391	20665
1356153300	211518	307132	20665
1356153600	166821	240046	20665
1356153900	201034	291397	20665
1356154200	204530	300089	13776
1356154500	209034	303403	20665
1356154800	206787	300031	20665
1356155100	207943	301766	20665
1356155400	211144	303124	27553
1356155700	203231	298140	13776
1356156000	204506	296607	20665
1356156300	206990	300336	20665
1356156600	203207	294658	20665
1356156900	196199	284140	20665
1356157200	190046	278351	13776
1356157500	179380	255450	27553
1356157800	201749	292469	20665
1356158100	203943	295763	20665
1356158400	198963	291735	13776
1356158700	201562	292189	20665
1356159000	202792	294034	20665
1356159300	200775	291007	20665
1356159600	199606	289253	20665
1356159900	196407	284452	20665
1356160200	197628	286284	20665
1356160500	198699	291338	13776
1356160800	196914	285212	20665
1356161100	198565	291137	13776
1356161400	196714	284913	20665
1356161700	190232	271737	27553
1356162000	196002	287291	13776
1356162300	197534	282697	27553
1356162600	191198	280079	13776
1356162900	189235	273686	20665
1356163200	187932	271731	20665
1356163500	183363	268320	13776
1356163800	182170	263083	20665
1356164100	176933	255222	20665
1356164400	175725	253410	20665
1356164700	175539	253130	20665
1356165000	178504	257581	20665
1356165300	173206	249628	20665
1356165600	165979	242228	13776
1356165900	172513	248589	20665
1356166200	177322	255807	20665
1356166500	181062	261420	20665
1356166800	178006	256833	20665
1356167100	169743	244431	20665
1356167400	174318	251298	20665
1356167700	173379	249888	20665
1356168000	173937	250726	20665
1356168300	171829	247562	20665
1356168600	173517	250096	20665
1356168900	170591	245704	20665
1356169200	165631	238259	20665
1356169500	166817	240039	20665
1356169800	167860	241605	20665
1356170100	166877	240130	20665
1356170400	166973	240273	20665
1356170700	162231	236602	13776
1356171000	168622	242748	20665
1356171300	181454	258562	27553
1356171600	150290	215234	20665
1356171900	161666	232308	20665
1356172200	186599	269730	20665
1356172500	186122	269015	20665
1356172800	184361	266371	20665
1356173100	183439	264987	20665
1356173400	185096	267475	20665
1356173700	190284	271815	27553
1356174000	189490	274070	20665
1356174300	188269	272237	20665
1356174600	187564	271178	20665
1356174900	184690	266865	20665
1356175200	186651	269808	20665
1356175500	189628	274277	20665
1356175800	190336	271893	27553
1356176100	186625	269769	20665
1356176400	179067	258425	20665
1356176700	145230	207639	20665
1356177000	200065	289941	20665
1356177300	200221	290175	20665
1356177600	195948	283763	20665
1356177900	195972	280352	27553
1356178200	198299	287291	20665
1356178500	200476	290559	20665
1356178800	202272	293255	20665
1356179100	186914	270204	20665
1356179400	196260	284231	20665
1356179700	189079	273452	20665
1356180000	196759	281534	27553
1356180300	192511	278604	20665
1356180600	202978	294314	20665
1356180900	187066	270431	20665
1356181200	169938	244723	20665
1356181500	147334	210797	20665
1356181800	192572	278695	20665
1356182100	197898	290136	13776
1356182400	192672	278845	20665
1356182700	194024	277428	27553
1356183000	195139	282548	20665
1356183300	192070	277942	20665
1356183600	193931	280735	20665
1356183900	189923	274719	20665
1356184200	188111	275447	13776
1356184500	188815	273056	20665
1356184800	191438	276993	20665
1356185100	188711	272900	20665
1356185400	189191	273621	20665
1356185700	189771	274492	20665
1356186000	188105	271991	20665
1356186300	178136	257028	20665
1356186600	154582	225122	13776
1356186900	192888	279170	20665
1356187200	189520	274115	20665
1356187500	184651	266806	20665
1356187800	184045	265897	20665
1356188100	179287	258756	20665
1356188400	178720	257905	20665
1356188700	188971	273290	20665
1356189000	190083	274960	20665
1356189300	187486	271062	20665
1356189600	184445	269944	13776
1356189900	186495	269574	20665
1356190200	184850	267105	20665
1356190500	186535	266189	27553
1356190800	179134	261972	13776
1356191100	181928	262720	20665
1356191400	177430	255969	20665
1356191700	177398	259367	13776
1356192000	186356	269366	20665
1356192300	185599	268229	20665
1356192600	182452	263506	20665
1356192900	185793	268521	20665
1356193200	181876	262642	20665
1356193500	183244	264695	20665
1356193800	182153	263057	20665
1356194100	184519	270055	13776
1356194400	188815	273056	20665
1356194700	185218	267657	20665
1356195000	182794	264019	20665
1356195300	183077	267891	13776
1356195600	180019	259854	20665
1356195900	178950	258250	20665
1356196200	183053	264409	20665
1356196500	176318	254300	20665
1356196800	177643	256288	20665
1356197100	176606	258178	13776
1356197400	182530	263623	20665
1356197700	181742	262440	20665
1356198000	180201	260127	20665
1356198300	181965	266221	13776
1356198600	177638	256281	20665
1356198900	180274	260238	20665
1356199200	179508	259088	20665
1356199500	174561	251662	20665
1356199800	175729	253416	20665
1356200100	173481	253488	13776
1356200400	175244	252688	20665
1356200700	178911	258191	20665
1356201000	171106	246477	20665
1356201300	173855	250603	20665
1356201600	179746	259445	20665
1356201900	177173	259029	13776
1356202200	180867	261128	20665
1356202500	176037	253877	20665
1356202800	175738	253429	20665
1356203100	179632	262720	13776
1356203400	181707	262388	20665
1356203700	181413	261946	20665
1356204000	178759	257964	20665
1356204300	180352	260355	20665
1356204600	182151	266501	13776
1356204900	177876	256638	20665
1356205200	182136	263031	20665
1356205500	176303	257723	13776
1356205800	183724	265416	20665
1356206100	177725	256411	20665
1356206400	177885	256651	20665
1356206700	177143	258984	13776
1356207000	176093	253962	20665
1356207300	171377	250330	13776
1356207600	182408	263441	20665
1356207900	178223	257158	20665
1356208200	175526	253111	20665
1356208500	180893	261167	20665
1356208800	175011	252338	20665
1356209100	178963	258269	20665
1356209400	175606	256677	13776
1356209700	172310	248284	20665
1356210000	171258	246705	20665
1356210300	180305	260283	20665
1356210600	179062	258419	20665
1356210900	177690	256359	20665
1356211200	180590	260712	20665
1356211500	174156	254501	13776
1356211800	175206	252630	20665
1356212100	164696	236856	20665
1356212400	175625	253260	20665
1356212700	176870	258575	13776
1356213000	180145	260043	20665
1356213300	178333	253877	27553
1356213600	174829	252065	20665
1356213900	172935	252669	13776
1356214200	177145	255541	20665
1356214500	171903	247673	20665
1356214800	177604	256229	20665
1356215100	172264	251662	13776
1356215400	173738	250427	20665
1356215700	174790	252006	20665
1356216000	170676	249278	13776
1356216300	174872	252130	20665
1356216600	181421	261959	20665
1356216900	156532	224602	20665
1356217200	153182	219574	20665
1356217500	180668	260829	20665
1356217800	183547	265149	20665
1356218100	171673	247328	20665
1356218400	177355	259302	13776
1356218700	177461	256015	20665
1356219000	182439	263486	20665
1356219300	179435	258977	20665
1356219600	179681	259348	20665
1356219900	173777	250486	20665
1356220200	174885	252149	20665
1356220500	172258	248206	20665
1356220800	165804	238519	20665
1356221100	166154	239045	20665
1356221400	166509	239578	20665
1356221700	170219	245146	20665
1356222000	172604	248725	20665
1356222300	171524	250551	13776
1356222600	173773	250479	20665
1356222900	169946	244736	20665
1356223200	173162	249563	20665
1356223500	170676	249278	13776
1356223800	159371	228864	20665
1356224100	169533	240669	27553
1356224400	178119	257002	20665
1356224700	177588	259653	13776
1356225000	184469	266533	20665
1356225300	181343	261842	20665
1356225600	182417	263454	20665
1356225900	179958	259763	20665
1356226200	181209	261641	20665
1356226500	177155	259003	13776
1356226800	182495	263571	20665
1356227100	178668	257827	20665
1356227400	170674	245828	20665
1356227700	173336	249823	20665
1356228000	181257	261713	20665
1356228300	180110	259991	20665
1356228600	176457	254508	20665
1356228900	180365	260374	20665
1356229200	177965	260218	13776
1356229500	179383	258899	20665
1356229800	181023	261362	20665
1356230100	179915	259699	20665
1356230400	180863	261121	20665
1356230700	176539	254631	20665
1356231000	178798	258022	20665
1356231300	179184	258601	20665
1356231600	181339	261836	20665
1356231900	175242	256132	13776
1356232200	179279	258743	20665
1356232500	176937	255229	20665
1356232800	170728	249356	13776
1356233100	166319	239292	20665
1356233400	165860	238603	20665
1356233700	178171	257080	20665
1356234000	178578	257691	20665
1356234300	175050	252396	20665
1356234600	181616	262252	20665
1356234900	178681	257847	20665
1356235200	182300	263278	20665
1356235500	180006	259835	20665
1356235800	174896	255612	13776
1356236100	176963	255268	20665
1356236400	175677	253338	20665
1356236700	173162	249563	20665
1356237000	169555	247595	13776
1356237300	177400	255924	20665
1356237600	178924	258211	20665
1356237900	174323	251305	20665
1356238200	174444	251486	20665
1356238500	171894	247660	20665
1356238800	152355	218333	20665
1356239100	175426	252961	20665
1356239400	176669	254826	20665
1356239700	173901	254118	13776
1356240000	172054	247900	20665
1356240300	175024	252357	20665
1356240600	173790	250505	20665
1356240900	171515	250538	13776
1356241200	172597	245269	27553
1356241500	169743	244431	20665
1356241800	168074	245373	13776
1356242100	167107	240474	20665
1356242400	167600	241215	20665
1356242700	168349	242339	20665
1356243000	160214	233575	13776
1356243300	160584	230684	20665
1356243600	166310	239279	20665
1356243900	165046	237382	20665
1356244200	160363	230352	20665
1356244500	162116	232983	20665
1356244800	159623	229241	20665
1356245100	155339	226259	13776
1356245400	161211	231626	20665
1356245700	162254	233191	20665
1356246000	155679	223323	20665
1356246300	156690	228286	13776
1356246600	157614	226227	20665
1356246900	157839	226565	20665
1356247200	169375	243879	20665
1356247500	168682	242839	20665
1356247800	166583	239688	20665
1356248100	163743	235426	20665
1356248400	165825	238551	20665
1356248700	164802	240461	13776
1356249000	164068	235914	20665
1356249300	163072	234419	20665
1356249600	161707	235816	13776
1356249900	164609	236726	20665
1356250200	162999	234309	20665
1356250500	135660	193275	20665
1356250800	146477	209510	20665
1356251100	160371	230365	20665
1356251400	162731	233906	20665
1356251700	162603	237161	13776
1356252000	165687	238343	20665
1356252300	165648	238285	20665
1356252600	160328	230300	20665
1356252900	158833	231502	13776
1356253200	162661	233802	20665
1356253500	161999	232808	20665
1356253800	161813	232529	20665
1356254100	160631	230755	20665
1356254400	147957	211732	20665
1356254700	154718	221880	20665
1356255000	160510	230573	20665
1356255300	162765	233958	20665
1356255600	163239	238116	13776
1356255900	164034	235862	20665
1356256200	165120	237492	20665
1356256500	164211	236128	20665
1356256800	163891	235647	20665
1356257100	160848	231080	20665
1356257400	159077	228423	20665
1356257700	155580	223173	20665
1356258000	159990	229793	20665
1356258300	143754	205424	20665
1356258600	146892	210134	20665
1356258900	164159	236050	20665
1356259200	163813	235530	20665
1356259500	163289	234744	20665
1356259800	163979	232334	27553
1356260100	162778	233977	20665
1356260400	161402	231911	20665
1356260700	156091	223940	20665
1356261000	158887	228137	20665
1356261300	163343	231379	27553
1356261600	160047	229878	20665
1356261900	159471	229014	20665
1356262200	160389	230391	20665
1356262500	151970	217755	20665
1356262800	158928	224752	27553
1356263100	144901	207145	20665
1356263400	140187	200070	20665
1356263700	136504	194542	20665
1356264000	134010	190799	20665
1356264300	127530	181074	20665
1356264600	122717	173849	20665
1356264900	105147	147478	20665
1356265200	101416	141878	20665
1356265500	96888	135082	20665
1356265800	97292	132243	27553
1356266100	95373	132808	20665
1356266400	93754	130378	20665
1356266700	93521	130028	20665
1356267000	93945	130664	20665
1356267300	94611	131665	20665
1356267600	93542	130060	20665
1356267900	93105	129404	20665
1356268200	94629	131691	20665
1356268500	93793	130437	20665
1356268800	94083	130872	20665
1356269100	93806	130456	20665
1356269400	92789	128930	20665
1356269700	92759	128884	20665
1356270000	92629	128689	20665
1356270300	92767	128897	20665
1356270600	91187	126526	20665
1356270900	86742	119854	20665
1356271200	83134	117885	13776
1356271500	86612	119659	20665
1356271800	85482	117963	20665
1356272100	84907	117099	20665
1356272400	84050	115813	20665
1356272700	79918	113058	13776
1356273000	81625	112174	20665
1356273300	84735	113396	27553
1356273600	81519	115462	13776
1356273900	85240	117599	20665
1356274200	84582	116612	20665
1356274500	85348	117762	20665
1356274800	85513	118009	20665
1356275100	84625	116677	20665
1356275400	83855	115520	20665
1356275700	79775	112844	13776
1356276000	82366	113285	20665
1356276300	82651	113714	20665
1356276600	82037	112792	20665
1356276900	85616	118164	20665
1356277200	84543	116553	20665
1356277500	84655	116722	20665
1356277800	84958	117177	20665
1356278100	84266	116137	20665
1356278400	84015	115761	20665
1356278700	82024	112772	20665
1356279000	80777	110901	20665
1356279300	79649	112655	13776
1356279600	81535	112038	20665
1356279900	84504	116495	20665
1356280200	81606	115592	13776
1356280500	85610	114708	27553
1356280800	81818	115910	13776
1356281100	84352	116267	20665
1356281400	81634	112187	20665
1356281700	80768	110888	20665
1356282000	80587	110615	20665
1356282300	81236	111590	20665
1356282600	81638	112194	20665
1356282900	81160	114922	13776
1356283200	83989	115722	20665
1356283500	83171	114494	20665
1356283800	82374	113298	20665
1356284100	81667	115683	13776
1356284400	80773	110894	20665
1356284700	80240	110095	20665
1356285000	79044	111746	13776
1356285300	80803	110940	20665
1356285600	81781	112408	20665
1356285900	83179	114507	20665
1356286200	83184	114513	20665
1356286500	80550	114006	13776
1356286800	83374	114799	20665
1356287100	83482	114961	20665
1356287400	80444	110401	20665
1356287700	80643	110700	20665
1356288000	81045	111304	20665
1356288300	80020	109764	20665
1356288600	84867	117040	20665
1356288900	81264	115078	13776
1356289200	84283	116163	20665
1356289500	83080	114357	20665
1356289800	84145	115955	20665
1356290100	81673	112246	20665
1356290400	77741	109790	13776
1356290700	81093	111375	20665
1356291000	80292	110173	20665
1356291300	80699	110784	20665
1356291600	82972	114195	20665
1356291900	79974	113142	13776
1356292200	83171	114494	20665
1356292500	83283	114663	20665
1356292800	83054	114318	20665
1356293100	81123	111421	20665
1356293400	78424	110816	13776
1356293700	80089	109868	20665
1356294000	81110	111401	20665
1356294300	82140	112947	20665
1356294600	82474	113448	20665
1356294900	83340	114747	20665
1356295200	82781	113909	20665
1356295500	79732	112779	13776
1356295800	80916	111109	20665
1356296100	80262	110128	20665
1356296400	80682	110758	20665
1356296700	80539	110544	20665
1356297000	81054	111317	20665
1356297300	84158	115975	20665
1356297600	84783	113467	27553
1356297900	82638	113695	20665
1356298200	81052	114760	13776
1356298500	81846	112506	20665
1356298800	81050	111310	20665
1356299100	80361	110277	20665
1356299400	81184	111512	20665
1356299700	78827	111421	13776
1356300000	82088	112869	20665
1356300300	83110	114403	20665
1356300600	81721	112317	20665
1356300900	81240	111596	20665
1356301200	81842	112499	20665
1356301500	80591	110622	20665
1356301800	79955	109667	20665
1356302100	82333	109790	27553
1356302400	80872	111044	20665
1356302700	77758	109816	13776
1356303000	82716	113812	20665
1356303300	83071	114344	20665
1356303600	83474	114948	20665
1356303900	80861	114474	13776
